Type,Category,Series,Model Name,Description,Dimming,output power (sorting),output Power (W),Output Current,Output Current (A),Output Voltage (V),safety,water proof level,Datasheet,Terminal,BOM Cost$,MOQ 10K Pcs,"EXWorks$ 
MOQ 10k",MOQ 5k Pcs,EXWorks$ MOQ 5k,MOQ 2k Pcs,EXWorks$ MOQ 2k,MOQ 1k Pcs,EXWorks$ MOQ 1k,MOQ 500 Pcs,EXWorks$ MOQ 500,Sample Price 1-10 pcs,EXWorks Price for Order 100-299pcs,EXWorks Price for Order 300-499pcs,Sample Price 1-10 pcs,DAP Price for Order 100-299pcs,DAP Price for Order 300-499pcs,case material,dimension(mm),Status,Responsible,Product Line,Programmable Responsible,Carton Size(mm),Net Weight(kg),Gross Weight(kg),Units/ Carton,"Pallet Size
(mm)",Pallet Weight(kg),Cartons/Pallet,Total Weight/ pallet,Custom Order,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-42-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 17.14A,17.14,31-42,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/20-ICE-347-Programmable-720.pdf,cable,52.50/54.71/54.71,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,219,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-48-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 15A,15,36-48,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/20-ICE-347-Programmable-720.pdf,cable,52.50/54.71/54.71,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,240*123*54,Sample Available,jianhuali@fsp-powerland.com,ALP,,,,,,,,,,220,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-347 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-54-H1(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,C+C43lock dimming",720,720,up to 13.33A,13.33,42-54,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/20-ICE-347-Programmable-720.pdf,cable,52.50/54.71/54.71,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,240*123*54,Sample Available ,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,221,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-24-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 25A,25,18-24,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-600.pdf,cable,54.50/56.71/56.71,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,223,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-36-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 16.67A,16.67,27-36,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-600.pdf,cable,54.50/56.71/56.71,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,224,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-42-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 14.28A,14.28,31-42,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-600.pdf,cable,53.00/55.21/55.21,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,225,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-48-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 12.5A,12.5,36-48,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-600.pdf,cable,53.00/55.21/55.21,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,226,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-54-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 11.11A,11.11,42-54,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-600.pdf,cable,53.00/55.21/55.21,10000, 76.63 ,5000, 77.42 ,2000, 79.00 ,1000, 82.95 ,500, 86.90 , 237.00 , 112.97 , 104.28 , 208.56 , 135.56 , 125.14 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,227,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-24-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 30A,30,18-24,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-720.pdf,cable,56.00/58.21/58.21,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,229,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-36-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 20A,20,27-36,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-720.pdf,cable,56.00/58.21/58.21,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,230,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-42-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 17.14A,17.14,31-42,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-720.pdf,cable,55.00/57.21/57.21,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,231,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-48-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 15A,15,36-48,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-720.pdf,cable,55.00/57.21/57.21,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,232,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-400 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-54-H2(Z/B/E),"outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 13.33A,13.33,42-54,CE,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/21-ICE-400-Programmable-720.pdf,cable,55.00/57.21/57.21,10000, 86.33 ,5000, 87.22 ,2000, 89.00 ,1000, 93.45 ,500, 97.90 , 267.00 , 127.27 , 117.48 , 234.96 , 152.72 , 140.98 ,Aluminum,260*123*54,Sample Available in March 2020,pengfeimiao@fsp-powerland.com,ICPC,,,,,,,,,,233,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-600 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-54-H3(Z/B/E),"600Vac outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 11.1A,11.1,42-54,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/22-ICE-600-Programmable-600.pdf,cable,74.00/76.21/76.21,10000, 96.03 ,5000, 97.02 ,2000, 99.00 ,1000, 103.95 ,500, 108.90 , 297.00 , 141.57 , 130.68 , 261.36 , 169.88 , 156.82 ,Aluminum,265*123*54,Sample Available,baoxiangsun@fap-powerland.com,FPS,,,,,,,,,,235,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-600 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD600-SMT-48-H3(Z/B/E),"600Vac outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",600,600,up to 12.5A,12.5,36-48,"UL,cUL",IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/22-ICE-600-Programmable-600.pdf,cable,74.00/76.21/76.21,10000, 96.03 ,5000, 97.02 ,2000, 99.00 ,1000, 103.95 ,500, 108.90 , 297.00 , 141.57 , 130.68 , 261.36 , 169.88 , 156.82 ,Aluminum,265*123*54,Sample Available,baoxiangsun@fap-powerland.com,FPS,,,,,,,,,,236,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-600 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-54-H3(Z/B/E),"600Vac outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 13.3A,13.3,42-54,UL,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/23-ICE-600-Programmable-720.pdf,cable,86.00/88.21/88.21,10000, 102.82 ,5000, 103.88 ,2000, 106.00 ,1000, 111.30 ,500, 116.60 , 318.00 , 151.58 , 139.92 , 279.84 , 181.90 , 167.90 ,Aluminum,280*123*54,Sample Available,baoxiangsun@fap-powerland.com,FPS,,,,,,,,,,238,,
Outdoor,LED Drivers > High Power LED Drivers,"ICE-600 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers, Constant Voltage",PLD720-SMT-48-H3(Z/B/E),"600Vac outdoor Constant Voltage，programmable, ","0-10V,PWM,Resistor,Clock",720,720,up to 14.9A,14.9,36-48,UL,IP67,http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/23-ICE-600-Programmable-720.pdf,cable,86.00/88.21/88.21,10000, 102.82 ,5000, 103.88 ,2000, 106.00 ,1000, 111.30 ,500, 116.60 , 318.00 , 151.58 , 139.92 , 279.84 , 181.90 , 167.90 ,Aluminum,280*123*54,Sample Available,baoxiangsun@fap-powerland.com,FPS,,,,,,,,,,239,,
